"id";"reg";"mil";"sex";"age";"mat";"ins";"csp";"nbp";"pvr";"rev"
15590;"SE";"urbain";"homme";38;"marie";"primaire";"ouvrier";4;FALSE;3100
15591;"SE";"urbain";"homme";50;"marie";"primaire";"ouvrier";5;TRUE;2435
15592;"SE";"urbain";"homme";51;"divorce";"aucun";"inactif";6;TRUE;2238
15593;"SE";"urbain";"homme";71;"marie";"primaire";"retraité";5;TRUE;2264
15594;"SE";"urbain";"homme";59;"marie";"primaire";"ouvrier";4;FALSE;3922
15595;"SE";"urbain";"homme";39;"marie";"supérieur";"cadre";4;FALSE;3092
15596;"SE";"urbain";"homme";51;"marie";"secondaire";"cadre";5;TRUE;2015
15597;"SE";"urbain";"homme";41;"marie";"secondaire";"ouvrier";3;FALSE;3475
15598;"SE";"urbain";"homme";45;"marie";"secondaire";"cadre";5;FALSE;3388
15599;"SE";"rural";"homme";37;"marie";"secondaire";"indépendant";4;FALSE;5007
15600;"SE";"rural";"homme";77;"marie";"aucun";"inactif";2;FALSE;3537
15601;"SE";"rural";"homme";47;"marie";"aucun";"ouvrier";5;FALSE;2499
15602;"SE";"rural";"homme";42;"marie";"primaire";"ouvrier";4;FALSE;3953
15603;"SE";"rural";"homme";39;"marie";"primaire";"indépendant";5;FALSE;3924
15604;"SE";"rural";"homme";55;"marie";"primaire";"ouvrier";5;FALSE;2894
15605;"SE";"rural";"femme";69;"veuf";"aucun";"inactif";4;FALSE;4158
15606;"SE";"rural";"homme";48;"marie";"aucun";"agriculteur";6;FALSE;4357
15607;"SE";"rural";"homme";44;"marie";"primaire";"ouvrier";5;FALSE;5944
15608;"SE";"rural";"homme";61;"marie";"primaire";"agriculteur";8;TRUE;1829
15609;"SE";"rural";"homme";64;"marie";"primaire";"agriculteur";4;FALSE;5032
15610;"SE";"rural";"femme";65;"veuf";"primaire";"inactif";2;FALSE;8477
15611;"SE";"urbain";"homme";71;"marie";"secondaire";"ouvrier";7;FALSE;5085
15612;"SE";"urbain";"homme";43;"marie";"primaire";"cadre";5;FALSE;2966
15613;"SE";"urbain";"homme";50;"marie";"secondaire";"ouvrier";5;TRUE;2377
15614;"SE";"urbain";"homme";47;"marie";"secondaire";"employé";4;FALSE;3608
15615;"SE";"urbain";"femme";52;"divorce";"primaire";"inactif";1;FALSE;5581
15616;"SE";"urbain";"homme";86;"marie";"primaire";"inactif";3;TRUE;2668
15617;"SE";"urbain";"femme";64;"celibataire";"aucun";"inactif";2;FALSE;6171
15618;"SE";"urbain";"homme";59;"marie";"primaire";"retraité";5;FALSE;4706
15619;"SE";"urbain";"homme";78;"marie";"secondaire";"retraité";2;FALSE;6875
15620;"SE";"urbain";"homme";35;"marie";"secondaire";"employé";2;FALSE;4720
15621;"SE";"urbain";"homme";39;"marie";"secondaire";"employé";5;FALSE;3949
15622;"SE";"urbain";"homme";66;"marie";"supérieur";"retraité";3;FALSE;6107
15623;"SE";"urbain";"homme";64;"marie";"aucun";"indépendant";5;FALSE;2933
15624;"SE";"urbain";"homme";39;"marie";"primaire";"ouvrier";4;FALSE;2889
15625;"SE";"urbain";"homme";38;"marie";"primaire";"ouvrier";6;TRUE;2018
15626;"SE";"urbain";"homme";47;"marie";"secondaire";"ouvrier";5;FALSE;3155
15627;"SE";"urbain";"homme";77;"marie";"aucun";"retraité";3;FALSE;4215
15628;"SE";"urbain";"homme";56;"marie";"aucun";"indépendant";5;FALSE;4805
15629;"SE";"urbain";"femme";60;"veuf";"primaire";"indépendant";2;FALSE;6166
15630;"SE";"urbain";"homme";48;"marie";"primaire";"ouvrier";6;TRUE;2665
15631;"SE";"urbain";"femme";73;"veuf";"aucun";"inactif";2;FALSE;8089
15632;"SE";"urbain";"homme";50;"marie";"primaire";"ouvrier";3;FALSE;3897
15633;"SE";"urbain";"homme";78;"veuf";"aucun";"inactif";3;FALSE;5000
15634;"SE";"urbain";"homme";47;"marie";"primaire";"ouvrier";7;TRUE;2443
15635;"SE";"urbain";"homme";61;"marie";"supérieur";"cadre";10;TRUE;2089
15636;"SE";"urbain";"homme";50;"marie";"primaire";"cadre";5;FALSE;5547
15637;"SE";"urbain";"femme";53;"celibataire";"primaire";"inactif";1;FALSE;4077
15638;"SE";"urbain";"homme";74;"marie";"primaire";"retraité";2;FALSE;2733
15639;"SE";"urbain";"homme";26;"marie";"primaire";"employé";4;FALSE;4643
15640;"SE";"urbain";"homme";62;"marie";"primaire";"ouvrier";5;FALSE;3740
15641;"SE";"urbain";"homme";59;"marie";"primaire";"cadre";7;TRUE;2062
15642;"SE";"urbain";"homme";57;"marie";"secondaire";"cadre";5;FALSE;7152
15643;"SE";"urbain";"homme";82;"marie";"secondaire";"retraité";2;FALSE;8453
15644;"SE";"urbain";"homme";65;"marie";"secondaire";"inactif";4;FALSE;3653
15645;"SE";"urbain";"homme";51;"marie";"secondaire";"cadre";6;FALSE;4919
15646;"SE";"urbain";"homme";51;"marie";"secondaire";"employé";4;FALSE;4482
15648;"SE";"urbain";"homme";61;"marie";"primaire";"retraité";2;FALSE;5739
15649;"SE";"urbain";"homme";58;"marie";"primaire";"retraité";3;FALSE;9045
15650;"SE";"urbain";"homme";54;"marie";"primaire";"chomeur";5;FALSE;3697
15651;"SE";"urbain";"homme";71;"marie";"supérieur";"retraité";5;FALSE;4716
15652;"SE";"urbain";"homme";44;"marie";"primaire";"agriculteur";5;FALSE;2704
15653;"SE";"urbain";"femme";56;"veuf";"aucun";"inactif";4;FALSE;4116
15654;"SE";"urbain";"homme";48;"marie";"primaire";"ouvrier";5;TRUE;2152
15655;"SE";"urbain";"homme";41;"marie";"primaire";"ouvrier";6;TRUE;2518
15656;"SE";"urbain";"femme";40;"marie";"primaire";"inactif";4;FALSE;3487
15657;"SE";"urbain";"femme";66;"veuf";"aucun";"inactif";1;FALSE;14819
15658;"SE";"urbain";"femme";36;"marie";"primaire";"inactif";5;FALSE;2879
15659;"SE";"urbain";"femme";49;"veuf";"secondaire";"inactif";6;TRUE;2464
15660;"SE";"urbain";"homme";42;"marie";"secondaire";"agriculteur";7;FALSE;2863
15661;"SE";"urbain";"homme";48;"marie";"secondaire";"employé";5;TRUE;2170
15662;"SE";"urbain";"homme";74;"marie";"aucun";"inactif";5;TRUE;1628
15663;"SE";"urbain";"homme";41;"marie";"primaire";"indépendant";6;FALSE;3396
15664;"SE";"urbain";"homme";61;"marie";"aucun";"indépendant";8;FALSE;3643
15665;"SE";"urbain";"homme";80;"marie";"aucun";"retraité";3;FALSE;11721
15666;"SE";"urbain";"homme";47;"marie";"secondaire";"ouvrier";7;TRUE;2243
15667;"SE";"urbain";"homme";35;"marie";"secondaire";"employé";3;FALSE;4782
15668;"SE";"urbain";"homme";70;"marie";"aucun";"inactif";4;FALSE;4118
15669;"SE";"urbain";"homme";69;"marie";"aucun";"inactif";4;FALSE;3245
15670;"SE";"urbain";"femme";72;"veuf";"aucun";"inactif";2;FALSE;3428
15671;"SE";"urbain";"homme";58;"marie";"primaire";"retraité";2;FALSE;5184
15672;"SE";"urbain";"homme";61;"marie";"primaire";"ouvrier";4;FALSE;4162
15673;"SE";"urbain";"homme";75;"marie";"primaire";"retraité";2;FALSE;7588
15674;"SE";"urbain";"homme";69;"marie";"primaire";"retraité";2;FALSE;5097
15675;"SE";"urbain";"homme";60;"marie";"primaire";"employé";4;FALSE;3570
15676;"SE";"urbain";"homme";52;"marie";"primaire";"ouvrier";5;FALSE;2998
15677;"SE";"urbain";"femme";72;"veuf";"aucun";"inactif";4;FALSE;3853
15678;"SE";"urbain";"femme";71;"veuf";"aucun";"inactif";2;FALSE;6787
15679;"SE";"urbain";"homme";78;"marie";"primaire";"retraité";3;FALSE;3866
15680;"SE";"urbain";"femme";75;"veuf";"aucun";"inactif";1;FALSE;7526
15681;"SE";"urbain";"homme";57;"marie";"secondaire";"retraité";4;FALSE;3703
15682;"SE";"urbain";"homme";55;"marie";"primaire";"indépendant";4;FALSE;4044
15683;"SE";"urbain";"femme";76;"veuf";"aucun";"inactif";3;TRUE;1076
15684;"SE";"urbain";"homme";63;"marie";"primaire";"retraité";5;TRUE;1170
15685;"SE";"urbain";"homme";48;"marie";"secondaire";"agriculteur";8;TRUE;678
15686;"SE";"urbain";"homme";44;"marie";"secondaire";"employé";7;TRUE;452
15687;"SE";"urbain";"homme";63;"marie";"secondaire";"retraité";2;TRUE;1340
15688;"SE";"urbain";"homme";71;"marie";"primaire";"retraité";2;TRUE;1611
15689;"SE";"urbain";"homme";43;"marie";"supérieur";"cadre";3;TRUE;816
15690;"SE";"urbain";"femme";66;"veuf";"primaire";"inactif";2;TRUE;1606
15691;"SE";"urbain";"homme";58;"marie";"primaire";"ouvrier";4;TRUE;550
15692;"SE";"urbain";"femme";41;"marie";"primaire";"indépendant";1;FALSE;3390
15693;"SE";"urbain";"homme";68;"marie";"primaire";"retraité";2;TRUE;2455
15694;"SE";"urbain";"homme";71;"marie";"primaire";"retraité";3;TRUE;1130
15695;"SE";"urbain";"homme";54;"marie";"primaire";"ouvrier";5;FALSE;3829
15696;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";5;FALSE;3663
15697;"SE";"urbain";"homme";49;"marie";"primaire";"ouvrier";5;FALSE;3304
15698;"SE";"urbain";"homme";81;"marie";"secondaire";"retraité";2;FALSE;5104
15699;"SE";"urbain";"homme";81;"marie";"aucun";"cadre";3;FALSE;2804
15700;"SE";"urbain";"homme";70;"marie";"primaire";"inactif";2;FALSE;3768
15701;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";5;TRUE;2492
15702;"SE";"urbain";"homme";49;"marie";"primaire";"employé";4;FALSE;2847
15703;"SE";"urbain";"homme";56;"marie";"primaire";"employé";4;FALSE;3061
15704;"SE";"urbain";"homme";61;"marie";"primaire";"retraité";3;FALSE;3530
15705;"SE";"urbain";"homme";80;"marie";"primaire";"retraité";2;FALSE;6985
15706;"SE";"urbain";"homme";39;"marie";"primaire";"agriculteur";5;TRUE;2628
15707;"SE";"urbain";"femme";63;"veuf";"primaire";"inactif";6;FALSE;4234
15708;"SE";"urbain";"homme";57;"marie";"secondaire";"inactif";3;FALSE;9586
15709;"SE";"urbain";"homme";51;"marie";"primaire";"agriculteur";5;FALSE;3414
15710;"SE";"urbain";"homme";80;"marie";"primaire";"retraité";2;FALSE;7077
15711;"SE";"urbain";"femme";87;"veuf";"aucun";"inactif";2;FALSE;7923
15712;"SE";"urbain";"homme";51;"marie";"primaire";"ouvrier";5;TRUE;1990
15713;"SE";"urbain";"homme";55;"celibataire";"secondaire";"employé";3;FALSE;4856
15714;"SE";"urbain";"homme";71;"veuf";"primaire";"retraité";6;FALSE;4179
15715;"SE";"urbain";"homme";71;"marie";"primaire";"retraité";3;FALSE;4534
15716;"SE";"urbain";"homme";49;"marie";"primaire";"agriculteur";5;FALSE;5390
15717;"SE";"urbain";"femme";45;"marie";"secondaire";"inactif";5;FALSE;2921
15718;"SE";"urbain";"homme";38;"marie";"secondaire";"ouvrier";5;FALSE;2801
15719;"SE";"urbain";"homme";49;"marie";"secondaire";"ouvrier";5;FALSE;4673
15720;"SE";"urbain";"homme";38;"marie";"primaire";"ouvrier";5;TRUE;1759
15721;"SE";"urbain";"homme";58;"marie";"aucun";"ouvrier";7;TRUE;2183
15722;"SE";"urbain";"homme";27;"marie";"secondaire";"ouvrier";4;FALSE;3305
15723;"SE";"urbain";"homme";39;"marie";"primaire";"ouvrier";4;FALSE;4139
15724;"SE";"urbain";"homme";50;"marie";"primaire";"employé";6;FALSE;2695
15725;"SE";"urbain";"homme";45;"marie";"aucun";"employé";3;FALSE;4397
15726;"SE";"urbain";"homme";56;"marie";"supérieur";"retraité";3;FALSE;11012
15727;"SE";"urbain";"homme";70;"marie";"primaire";"retraité";4;FALSE;5853
15728;"SE";"urbain";"homme";54;"marie";"primaire";"indépendant";3;FALSE;4714
15729;"SE";"urbain";"femme";86;"veuf";"aucun";"inactif";2;TRUE;2474
15730;"SE";"urbain";"homme";48;"marie";"secondaire";"employé";6;FALSE;2934
15731;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";5;TRUE;2590
15732;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";4;FALSE;3324
15733;"SE";"urbain";"homme";39;"marie";"primaire";"ouvrier";3;FALSE;3134
15734;"SE";"urbain";"homme";55;"marie";"secondaire";"cadre";4;FALSE;3075
15735;"SE";"urbain";"homme";83;"marie";"aucun";"retraité";6;FALSE;2765
15736;"SE";"urbain";"homme";39;"marie";"supérieur";"ouvrier";3;FALSE;6641
15737;"SE";"urbain";"femme";69;"divorce";"primaire";"inactif";2;FALSE;3105
15738;"SE";"urbain";"homme";63;"marie";"primaire";"retraité";3;FALSE;3105
15739;"SE";"urbain";"homme";82;"marie";"aucun";"retraité";4;FALSE;12573
15740;"SE";"urbain";"homme";46;"marie";"secondaire";"retraité";5;FALSE;3459
15741;"SE";"urbain";"homme";85;"marie";"secondaire";"retraité";3;FALSE;5667
15742;"SE";"urbain";"femme";72;"veuf";"primaire";"inactif";3;FALSE;3939
15743;"SE";"urbain";"homme";57;"marie";"primaire";"cadre";5;FALSE;3692
15744;"SE";"urbain";"homme";78;"veuf";"primaire";"retraité";2;FALSE;5783
15745;"SE";"urbain";"homme";44;"marie";"primaire";"inactif";5;TRUE;2343
15746;"SE";"urbain";"homme";77;"marie";"primaire";"retraité";7;FALSE;3144
15747;"SE";"urbain";"homme";43;"marie";"primaire";"ouvrier";4;FALSE;3187
15749;"SE";"urbain";"homme";38;"marie";"secondaire";"employé";4;FALSE;3323
15750;"SE";"urbain";"homme";63;"marie";"primaire";"ouvrier";4;FALSE;4387
15751;"SE";"urbain";"homme";66;"marie";"aucun";"retraité";3;TRUE;2541
15752;"SE";"urbain";"homme";37;"marie";"primaire";"ouvrier";4;FALSE;2685
15753;"SE";"urbain";"homme";63;"marie";"primaire";"ouvrier";2;FALSE;7791
15754;"SE";"urbain";"homme";47;"marie";"primaire";"employé";4;FALSE;5178
15755;"SE";"urbain";"homme";40;"marie";"supérieur";"employé";3;FALSE;5952
15756;"SE";"urbain";"homme";69;"marie";"supérieur";"retraité";4;FALSE;4022
15757;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";5;FALSE;6463
15758;"SE";"urbain";"femme";45;"marie";"secondaire";"ouvrier";4;TRUE;2463
15759;"SE";"urbain";"homme";74;"marie";"primaire";"retraité";2;FALSE;7762
15760;"SE";"urbain";"femme";52;"veuf";"primaire";"ouvrier";3;FALSE;2700
15761;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";8;TRUE;1841
15762;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";3;FALSE;2775
15763;"SE";"urbain";"homme";57;"marie";"supérieur";"cadre";2;FALSE;14346
15764;"SE";"urbain";"homme";41;"marie";"supérieur";"cadre";5;FALSE;3314
15765;"SE";"urbain";"homme";29;"marie";"secondaire";"employé";3;FALSE;6540
15766;"SE";"urbain";"femme";63;"divorce";"primaire";"retraité";2;FALSE;8734
15767;"SE";"urbain";"homme";55;"marie";"aucun";"indépendant";4;FALSE;5333
15768;"SE";"urbain";"homme";48;"marie";"primaire";"inactif";4;FALSE;4473
15769;"SE";"urbain";"homme";67;"marie";"primaire";"chomeur";4;FALSE;2990
15770;"SE";"urbain";"homme";88;"marie";"aucun";"inactif";2;FALSE;3586
15771;"SE";"urbain";"homme";70;"marie";"primaire";"retraité";2;FALSE;7866
15772;"SE";"urbain";"homme";85;"marie";"secondaire";"retraité";2;FALSE;16202
15773;"SE";"urbain";"homme";42;"marie";"primaire";"ouvrier";5;FALSE;5599
15774;"SE";"urbain";"homme";43;"marie";"secondaire";"cadre";6;FALSE;2765
15776;"SE";"urbain";"homme";55;"marie";"primaire";"indépendant";5;FALSE;3542
15777;"SE";"urbain";"femme";41;"marie";"primaire";"inactif";4;TRUE;2122
15778;"SE";"urbain";"homme";47;"marie";"primaire";"ouvrier";4;FALSE;5338
15779;"SE";"urbain";"homme";54;"marie";"primaire";"ouvrier";4;FALSE;6968
15780;"SE";"urbain";"femme";59;"celibataire";"primaire";"inactif";3;FALSE;5935
15781;"SE";"urbain";"homme";64;"marie";"secondaire";"ouvrier";5;FALSE;5698
15782;"SE";"urbain";"homme";68;"marie";"secondaire";"retraité";4;FALSE;6183
15783;"SE";"urbain";"homme";77;"marie";"primaire";"retraité";2;FALSE;6875
15784;"SE";"urbain";"homme";52;"marie";"primaire";"ouvrier";5;TRUE;1858
15785;"SE";"urbain";"homme";46;"marie";"primaire";"ouvrier";4;TRUE;1949
15786;"SE";"urbain";"femme";83;"veuf";"aucun";"inactif";3;FALSE;2744
15787;"SE";"urbain";"homme";36;"marie";"secondaire";"ouvrier";6;TRUE;934
15788;"SE";"urbain";"homme";64;"marie";"primaire";"ouvrier";3;FALSE;3338
15789;"SE";"urbain";"homme";41;"marie";"supérieur";"agriculteur";4;FALSE;3156
15790;"SE";"urbain";"homme";81;"marie";"primaire";"retraité";3;FALSE;3144
15791;"SE";"urbain";"femme";48;"veuf";"primaire";"indépendant";4;FALSE;4798
15792;"SE";"urbain";"homme";40;"marie";"secondaire";"ouvrier";4;FALSE;5459
15793;"SE";"urbain";"homme";46;"marie";"primaire";"ouvrier";2;FALSE;5245
15794;"SE";"urbain";"homme";41;"marie";"primaire";"ouvrier";3;TRUE;2117
15795;"SE";"urbain";"homme";52;"marie";"primaire";"indépendant";3;FALSE;5243
15796;"SE";"urbain";"homme";60;"marie";"primaire";"ouvrier";5;FALSE;3048
15798;"SE";"urbain";"homme";66;"marie";"secondaire";"ouvrier";4;FALSE;5454
15799;"SE";"urbain";"homme";37;"marie";"supérieur";"indépendant";5;FALSE;3092
15800;"SE";"urbain";"homme";78;"marie";"primaire";"retraité";4;FALSE;7882
15801;"SE";"urbain";"homme";42;"marie";"supérieur";"ouvrier";5;TRUE;1727
15802;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";2;FALSE;7016
15803;"SE";"urbain";"homme";50;"marie";"secondaire";"indépendant";5;FALSE;3409
15804;"SE";"urbain";"homme";50;"marie";"supérieur";"employé";4;FALSE;6283
15805;"SE";"urbain";"homme";44;"marie";"primaire";"indépendant";6;FALSE;3076
15806;"SE";"urbain";"homme";58;"marie";"secondaire";"cadre";6;FALSE;3012
15807;"SE";"urbain";"femme";63;"veuf";"primaire";"inactif";3;FALSE;5693
15808;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";4;FALSE;3792
15809;"SE";"urbain";"homme";32;"celibataire";"supérieur";"indépendant";5;FALSE;3587
15810;"SE";"urbain";"homme";54;"marie";"supérieur";"cadre";6;FALSE;6486
15811;"SE";"urbain";"homme";79;"marie";"primaire";"retraité";2;FALSE;6772
15812;"SE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";5;FALSE;4148
15813;"SE";"urbain";"homme";48;"marie";"primaire";"ouvrier";5;TRUE;2169
15814;"SE";"urbain";"femme";56;"veuf";"primaire";"inactif";4;FALSE;4468
15815;"SE";"urbain";"homme";57;"marie";"aucun";"retraité";4;FALSE;3413
15816;"SE";"urbain";"femme";76;"veuf";"primaire";"retraité";2;FALSE;15549
15817;"SE";"urbain";"homme";50;"marie";"secondaire";"employé";4;FALSE;4807
15818;"SE";"urbain";"homme";50;"marie";"supérieur";"cadre";5;FALSE;5503
15819;"SE";"urbain";"femme";71;"veuf";"secondaire";"retraité";3;FALSE;9647
15820;"SE";"urbain";"femme";52;"veuf";"supérieur";"retraité";2;FALSE;10931
15821;"SE";"urbain";"homme";71;"marie";"supérieur";"retraité";2;FALSE;9206
15822;"SE";"urbain";"homme";52;"marie";"secondaire";"retraité";5;FALSE;16699
15823;"SE";"urbain";"homme";69;"marie";"primaire";"retraité";2;FALSE;8789
15824;"SE";"urbain";"femme";65;"veuf";"aucun";"inactif";4;FALSE;7933
15825;"SE";"urbain";"homme";59;"marie";"secondaire";"ouvrier";4;FALSE;4957
15826;"SE";"urbain";"homme";67;"marie";"supérieur";"retraité";2;FALSE;7763
15827;"SE";"urbain";"homme";54;"marie";"secondaire";"employé";7;FALSE;2993
15828;"SE";"urbain";"homme";64;"marie";"secondaire";"retraité";5;FALSE;4574
15829;"SE";"urbain";"homme";45;"marie";"primaire";"employé";4;TRUE;2227
15830;"SE";"urbain";"homme";76;"marie";"aucun";"retraité";7;TRUE;2114
15831;"SE";"urbain";"homme";39;"marie";"secondaire";"ouvrier";4;TRUE;2125
15832;"SE";"urbain";"homme";47;"marie";"primaire";"employé";7;TRUE;2158
15833;"SE";"urbain";"homme";67;"marie";"primaire";"retraité";5;FALSE;3803
15834;"SE";"urbain";"femme";69;"veuf";"primaire";"inactif";5;FALSE;3137
15835;"SE";"urbain";"femme";58;"marie";"aucun";"inactif";3;TRUE;1898
15836;"SE";"urbain";"homme";47;"marie";"secondaire";"employé";6;FALSE;2772
15837;"SE";"urbain";"femme";62;"celibataire";"primaire";"retraité";2;FALSE;4827
15838;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";2;FALSE;5955
15839;"SE";"rural";"homme";51;"marie";"primaire";"inactif";5;FALSE;2467
15840;"SE";"rural";"femme";52;"marie";"aucun";"inactif";3;FALSE;2917
15841;"SE";"rural";"homme";90;"marie";"aucun";"inactif";2;FALSE;4108
15842;"SE";"rural";"homme";34;"marie";"supérieur";"cadre";6;TRUE;2146
15843;"SE";"rural";"homme";45;"marie";"supérieur";"cadre";8;FALSE;2640
15844;"SE";"rural";"homme";59;"marie";"primaire";"indépendant";7;FALSE;3050
15845;"SE";"rural";"homme";52;"celibataire";"primaire";"ouvrier";8;FALSE;3837
15846;"SE";"rural";"femme";61;"marie";"primaire";"employé";4;TRUE;2050
15847;"SE";"rural";"homme";38;"marie";"supérieur";"cadre";4;FALSE;4796
15848;"SE";"rural";"homme";57;"marie";"primaire";"inactif";8;FALSE;2362
15849;"SE";"rural";"homme";39;"marie";"primaire";"ouvrier";6;TRUE;1110
15850;"SE";"rural";"homme";36;"marie";"supérieur";"ouvrier";6;TRUE;1814
15851;"SE";"urbain";"femme";43;"veuf";"secondaire";"inactif";8;FALSE;4650
15852;"SE";"urbain";"homme";61;"marie";"secondaire";"retraité";5;FALSE;8997
15853;"SE";"urbain";"homme";56;"marie";"primaire";"retraité";4;FALSE;5608
15854;"SE";"urbain";"homme";57;"marie";"aucun";"chomeur";2;FALSE;3704
15855;"SE";"urbain";"homme";45;"marie";"primaire";"employé";10;TRUE;1255
15856;"SE";"urbain";"homme";32;"marie";"supérieur";"indépendant";3;FALSE;5138
15857;"SE";"urbain";"homme";52;"marie";"primaire";"ouvrier";5;TRUE;2326
15858;"SE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";6;FALSE;3050
15859;"SE";"urbain";"homme";62;"marie";"secondaire";"retraité";6;FALSE;3442
15860;"SE";"urbain";"homme";58;"marie";"secondaire";"retraité";5;FALSE;14822
15861;"SE";"urbain";"homme";56;"marie";"primaire";"cadre";4;FALSE;8190
15862;"SE";"urbain";"homme";50;"celibataire";"secondaire";"employé";6;FALSE;3235
15863;"SE";"rural";"homme";48;"marie";"primaire";"employé";8;FALSE;2362
15864;"SE";"rural";"homme";85;"marie";"aucun";"retraité";5;FALSE;3699
15865;"SE";"rural";"homme";77;"marie";"primaire";"retraité";7;FALSE;3406
15866;"SE";"rural";"homme";57;"veuf";"primaire";"agriculteur";8;FALSE;2368
15867;"SE";"rural";"femme";36;"marie";"secondaire";"inactif";4;TRUE;2188
15868;"SE";"rural";"homme";84;"marie";"aucun";"retraité";5;FALSE;5478
15869;"SE";"rural";"homme";46;"marie";"secondaire";"indépendant";4;FALSE;3778
15871;"SE";"rural";"homme";67;"marie";"aucun";"ouvrier";4;FALSE;5712
15872;"SE";"rural";"homme";51;"marie";"primaire";"ouvrier";5;FALSE;4260
15873;"SE";"rural";"homme";56;"marie";"aucun";"ouvrier";4;FALSE;4266
15874;"SE";"rural";"femme";54;"veuf";"aucun";"inactif";3;FALSE;4075
15875;"SE";"urbain";"femme";28;"marie";"secondaire";"inactif";4;FALSE;2850
15876;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";6;TRUE;2350
15877;"SE";"urbain";"homme";75;"marie";"primaire";"retraité";4;FALSE;3216
15878;"SE";"urbain";"homme";58;"marie";"primaire";"retraité";4;FALSE;4277
15879;"SE";"urbain";"femme";76;"veuf";"aucun";"inactif";3;FALSE;2741
15880;"SE";"urbain";"femme";58;"veuf";"aucun";"inactif";4;TRUE;2416
